title,post_age,post_gen,count_age,count_gen,relationship,score,num_commentsI [M32] am about to be left by my girlfriend [F27] of 10 years with 2 children,32,M,27,F,girlfriend,18,8
Me [19M] and my girlfriend [19F] are thinking about moving in together after only dating for two months to get her out of a bad home situation. Any advice?,19,M,19,F,girlfriend,0,8
Me [00 M/F] with my ___ [00 M/F] duration short-description,00,M,00,M,,1,0
I [25F] found questionable texts/calls on my dad's [60M] phone probably cheating,25,F,60,M,,1,1
Awesome wife [32f] of 5 years wants kids. Me [35m] does not. Marriage is depending on the decision.,35,M,32,F,wife,22,94
My [23F] Best friend [23M] of almost 10 years broke my heart and I'm not sure if I'm handling all this well.,23,F,23,M,friend,0,11
I [25F] found questionable texts/calls on my dad's [60M] phone probably cheating,25,F,60,M,,1,2
Me [22F] dating [25M] severely opposing politics how to bring it up gingerly?,22,F,25,M,,0,7
I [25m] am not sure whether or not to tell my partner [25f] about my past with prostitutes. I told her once in the past but not the full story and now my conscience tells me to tell her everything.,25,M,25,F,partner,1,1
Me [23 F] with my boyfriend [21 M] Virgin first time sex anxiety would like advice please.,23,F,21,M,boyfriend,1,9
How do I [25 M] quit being so depressed when my gf [24 F] leaves for trips?,25,M,24,F,gf,1,2
Is my [29 F] brother-in-law [20 M] extremely depressed or just lazy spoiled and manipulative? LONG,29,F,20,M,brother-in-law,1,1
Me [22 F] with my guy [25 M] his gaming habits are become an issue to me do I say something or let it go for now?,22,F,25,M,guy,1,6
My[M20] girlfriend [F19] is pulling away in our LDR and she's blaming it on insecurities.,20,M,19,F,girlfriend,0,2
I [23F] have been hooking up with my coworker [24 M] and I can't tell if he wants something more or not.,23,F,24,M,,1,2
I [25m] am not sure whether or not to tell my partner [25f] about my past with prostitutes. I have told her part of the truth once before now my conscience tells me to tell her all of it.,25,M,25,F,partner,2,18
[23F] My boyfriend [23M] of 2.5 years just admitted that he slept with another girl before we went out on today's date... He blames citalopram (he's been on it for 2 years).,2,F,23,M,boyfriend,1260,458
Is my [29 F] brother-in-law [20 M] extremely depressed or just lazy spoiled and manipulative? LONG,29,F,20,M,brother-in-law,1,1
I [22/F] lied to my boyfriend_ [32 M/] What should I do?,22,F,32,M,,1,4
My mother [45F] demanded an apology over speakerphone from my step-dad [35M] because he missed an exit,35,M,45,F,mother,1,1
Me [mid 20'sF] with my friend [mid 20'sF] and her ferret,20,M,20,M,friend,6,9
Me [ 19 M] with my girlfriend[20 F] of 2 and a half years are going through some confusion about our emotions and reactions,19,M,20,F,girlfriend,0,5
I [17M] like a girl [19F] and need advice tips or stories to help me.,17,M,19,F,girl,1,1
I [28M] was in a serious accident a couple months ago. My wife [27F] of 1 year is now demanding we start trying for a baby since she's worried about me dying.,28,M,27,F,wife,7,7
I[19F] am thinking of breaking up with bf[30M],19,F,30,M,bf,2,12
My [24 M] girlfriend [22 F] is going away for 6 months I need tips about long distance relationship,24,M,22,F,girlfriend,1,3
Me [20 M] and my GF [20F] from 2 years. Struggling with crazy life vs settling down,20,M,20,F,gf,1,1
I'm [27F] depressed at home while my Partner[26M] lives it up while wanting space.,27,F,26,M,partner,31,48
I [22/F] lied to my SO[32M] What should I do?,22,F,32,M,so,1,2
My wife [38 F] thinks I [36 M] am being unreasonable about a guy that texts with her,36,M,38,F,wife,1,1
My [f17] father [m53] doesn't want to fix our broken relationship,17,F,53,M,father,2,1
Me [39 M] with my wife[28F] of 3 yers started using my ex fling's soap and I am going crazy.,39,M,28,F,wife,610,118
My mother [45F] demanded an apology over speakerphone from my step-dad [35M] because he missed an exit,35,M,45,F,mother,43,13
I [30 F] just got a text from my mother [59 F] that wasn't ment for me. The message proves she is cheating on my father. What should I do?,30,F,59,F,mother,13,30
Me [23 M] with my girlfriend [20 F] of 1 year getting weird feeling with her,23,M,20,F,girlfriend,1,1
my [15/m] girlfriend [16m] eats her steak well done and drowns it in soy sauce. what do I do?,15,M,16,F,girlfriend,1,1
Me [24 F] struggling to accept the end of my first real 3 and a half year relationship [24 M]- how to move on and stay in touch? Is it even possible?,24,F,24,M,,1,2
I (25m) buy my girlfriend (25f) gifts when I can she complains and argues with me when I ask her to do the same? I'm unemployed she works full time.,25,M,25,F,girlfriend,3,13
My [22M] longtime girlfriend's [22F] roommates are stealing her food and she refuses to deal with the situation.,22,M,22,F,,1,1
My (20F) BF (21M) is adamant that I don't get the tattoo I have been planning,20,F,21,M,bf,16,17
I [18F] need help with communicating with my boyfriend [19M].,18,F,19,M,boyfriend,1,2
Me [23 M] with my girlfriend [20 F] of 1 year getting weird feeling with her,23,M,20,F,girlfriend,2,2
Me [25 F] with my boyfriend [31M] of 3 years refused to discuss whether or not he wanted kids. I started to question if we are compatible.,25,F,31,M,boyfriend,4,5
My bf (M26) of 5 years is angry at me (F25) because of taxes,25,F,26,M,bf,2,4
I [35F] discovered that my husband [39M] is taking an anti-depressant and I don't know how to help him,35,F,39,M,husband,2,4
Me [31M] with my [26F] duration is unwilling to share the car expenses.,31,M,26,F,,1,1
Me [21 M] - My girlfriend [21F] of 3 years is coming home from an extended trip and i'm having mixed feelings about our relationship,21,M,21,F,girlfriend,2,7
Me [31M] with my [26F] duration is unwilling to share the car expenses,31,M,26,F,,0,1
Me [29 M] with girl I was seeing [28 F] 2 months Broke things off...angry over Social Media now,29,M,28,F,girl,1,5
my (22 M) boyfriend broke up with me (20 F) and i can't figure out if if his reason is bullshit,20,F,22,M,boyfriend,1,1
Me [21 F] with my boyfriend [21 M] of a year; who is being unreasonable?,21,F,21,M,boyfriend,2,3
I [24F] have made some monumentally stupid decisions and let some really terrible guys hurt me. How do I disclose this to my new partner [23M]?,24,F,23,M,partner,1,1
I [22/F] forgot my SO's [30/M] birthday.,22,F,30,M,,1,3
Grandma celebrating 85th birthday wants to go to a MLb baseball game. My aunt is paying for all of us to go. Sisters (29) daughter my niece (8) is allergic to peanuts can't go due to severe allergy my sister is upset and suggesting that half the family hang out with her.,29,,8,F,niece,1,1
Me [22F] being kicked out by my roomates [20M21M] and I don't know what to do next,22,F,20,M,,0,2
my (22 M) just broke up with me (19 F) and i can't figure out if his excuse is really genuine,19,F,22,M,,0,3
Grandma celebrating 85th birthday wants to go to a MLB game. My aunt is paying for all of us to go. Sisters (29) daughter my niece (8) is allergic to peanuts can't go due to severe allergy my sister is upset and suggesting that half the family hang out with her.,29,,8,F,niece,1,1
My [18m] bf and I [18f] are going to embark on a LDR advice/tips?,18,F,18,M,bf,1,1
Me (15M) and my girlfriend (15F) don't understand each other at all,15,M,15,F,girlfriend,0,4
My boyfriend (35M) of 8 months didn't want me (34F) to watch Game of Thrones?,34,F,35,M,boyfriend,6,26
Is he [25M] into me [19F] and how the heck can I tell!?,19,F,25,M,,0,10
Me[17M] and my girlfriend [17F] of 5 months recently had a pregnancy scare...,17,M,17,F,girlfriend,1,1
Me [20M] with my gf [20F] of 2 years feeling like a one way relationship.,20,M,20,F,gf,1,1
Would it be foolish for me [23F] to pursue an ex boyfriend [25M] that I think I'm in love with?,23,F,25,M,boyfriend,2,2
Me [21 M] at my wits end considering breaking up with [18 F] of 10 months for the better of both of us.,21,M,18,F,,0,3
Me [24/5/F] with my __ex fiance_ [30M] ghanian woman and jewish man call off engagement LDR,24,F,30,M,,0,1
Me [19 M] with my confusing ex [19F] she is constantly trying to ruin my life and i dont know why :(,19,M,19,F,,1,2
My girlfriend [40] went crazy when i told her I [33] going to a friend's house,33,,40,F,girlfriend,1,1
I [23M] found out my girlfriend [22F] of 6 months used to strip online/masturbate with men online on Omegle.,23,M,22,F,girlfriend,1,8
Me[17M] and my girlfriend [17F] of 5 months recently had a pregnancy scare...,17,M,17,F,girlfriend,1,1
Grandma celebrating 85th birthday wants to go to a MLB game. My aunt is paying for all of us to go. Sisters (29) daughter my niece (8) is allergic to peanuts can't go due to severe allergy my sister is upset and suggesting that half the family hang out with her.,29,,8,F,niece,1,1
I [22/F] am going on vacation with my friends [22/F] [22/F] [22/F] and Im concerned about their marijuana use,22,F,22,F,,2,8
Me [M16] and my partner [F16] of 5 months. How do I escalate the physical side of things?,16,M,16,F,partner,0,7
My girlfriend [40] went nuts when I told her I [33] was going to hang out with new friend.,33,,40,F,girlfriend,81,23
Grandma celebrating 85th birthday wants to go to a MLB game. My aunt is paying for all of us to go. Sisters (29) daughter my niece (8) is allergic to peanuts can't go due to severe allergy my sister is upset and suggesting that half the family hang out with her.,29,,8,F,niece,253,131
Do you think it's acceptable for me [19M] to feel betrayed by my GF [19F] hanging out with people who were dicks to me?,19,M,19,F,gf,3,3
I [21 M] don't know whether to ask this girl [20F] out as I next get to see her in 5 months,21,M,20,F,girl,1,1
Gf (29f) started her new job and now is so obsessed with work she doesn't even "have time to cuddle". She makes me (29f) feel like a loser,29,F,29,F,gf,208,79
Me [34 M] getting to know her [30s F] she just doesn't like me naturally?,34,M,30,F,,2,8
My [28 M] wife [30 F] of 2 years embraces the victim role and won't visit my family during the holidays,28,M,30,F,wife,1,2
I (28M) have a lot of anger towards (60M) step father,28,M,60,M,father,3,3
I [21 M] don't know whether to ask a friend [20F] out and I only get to see her 5 months later.,21,M,20,F,friend,1,0
My (24/M) recently single friend (25/F) asked me if I want to have casual sex with her. How do I say no without embarrassing her?,24,M,25,F,friend,3,10
Daddy issues + confusion about sexuality and healthy relationships [17 M] and [33 M]. Advice needed!,17,M,33,M,,0,2
Me [M18] was to self conscious His whole school career to even talk to long time Crush [F18]. I now have the balls to. Is it to late.,18,M,18,F,crush,0,1
My [18M] boyfriend [17M] of 1 year has come to me saying be wants to cheat on me but he hasn't done it. Help.,18,M,17,M,boyfriend,1,1
Boyfriend [26M] asked for a threesome I [25F] can't look at him the same anymore,25,F,26,M,boyfriend,316,252
I've [20M] hurt my girlfriend [19F] and am taking active steps to repair the damage I made. I need some help with a few things.,20,M,19,F,girlfriend,0,7
Me [29/F] with [29 M] how to tell him I'm pregnant?,29,F,29,M,,1,9
Me [22 M] seeing [27 F] finding it hard to figure out what we actually are.,22,M,27,F,,0,5
Having trouble reconciling with the fact that my partner [21M] and I [21F] have different sex drives,21,F,21,M,partner,5,10
My [18/F] mom [48/F] is making me get a PWD card for the benefits and I hate that I resent her for it.,18,F,48,F,mom,1,1
I (16M) need help getting over my first ex-girlfriend (16F),16,M,16,F,girlfriend,1,1
My [18F] mom [48F] is making me get a PWD card for the benefits and I hate that I resent her for it,18,F,48,F,mom,1,3
What can I / should I [29 M] do to help my mentally ill father [68 M]?,29,M,68,M,father,1,1
I [20F] feel trapped into having a relationship/spending time with my father [50M],20,F,50,M,father,1,1
Me [21 M] with my ___ [21 F] duration short-description,21,M,21,F,,1,0
Does my[f/24] boyfriend [m/25] have a drinking problem?,24,F,25,M,boyfriend,1,5
Am I(29F) a terrible friend or is my friend (30F) legitimately weird?,29,F,30,F,friend,11,4
I [17M] was dating [17F] and she goes to another school. I didn't know she was bullying another girl and this other killed tried to kill herself. Everyone is now on my case saying I knew.,17,M,17,F,girl,1,3
My (25/F) boyfriend (25/M) of two years has really bad personal hygiene.,25,F,25,M,boyfriend,3,11
My [30M] friend [27F] has suddenly reduced communications levels greatly. She's done this before but only when depressed. How long before I ask her about it?,30,M,27,F,friend,2,2
I [29M] can't find a woman with everything I want including my [29F] wife,29,M,29,F,wife,1,1
Me [22M] debating contacting [21/F] I used to see,22,M,21,F,,1,0
Me [24/F] with my bf [25M] in a 3 years relationship things are going downhill don't know if i should leave or try to fix it,24,F,25,M,bf,1,0
I (M22) am really struggling to continue a relationship with my 9 week pregnant girlfriend (F23). We've been together a year.,22,M,23,F,girlfriend,6,9
Me [25 F] with my gf [24 F] feel bad for being insecure,25,F,24,F,gf,1,1
Please help. I am going crazy. I(27) had a fling with a man (early 40s) in a relationship last year. Can't get over it,27,,40,,,2,9
Is my (30/f) bf (30/m) of 13 years too immature?,30,F,30,M,bf,5,10
Me [31 M] with my girlfriend [26 F] 7 years she sees me as a best friend - Breakups,31,M,26,F,girlfriend,1,6
I think my (23F) friend/roommate (23F) is jealous of my new relationship.,23,F,23,F,roommate,1,1
I(M/22) fell in love with a coworker(F/22) who abruptly quit,22,M,22,F,,1,1
Me [25F] with my new FWB [30M] 1 month blowing hot and cold,25,F,30,M,,5,2
I [23F] stuck my nose in some family drama trying to defend my great grandmother [80sF]. Did I do the right thing?,23,F,80,F,grandmother,1,1
I think my (23F) friend/roommate (23F) is jealous of my new relationship.,23,F,23,F,roommate,39,18
Worried my [23\M] inexperience is making this move too fast with [23\F].,23,M,23,F,,1,2
Is it wrong for me [21/M] to actively give her [22/F] space? How much space is too much?,21,M,22,F,,1,3
Me [29M] with my open partner [25/F] 6months poly partnerships dynamic may be changing how do I deal with it?,29,M,25,F,partner,1,8
I [23F] may have stuck my nose where it doesn't belong in defending my elderly ill great grandmother [80sF] and I can't sleep over it.,23,F,80,F,grandmother,3,4
I [20F] think my boyfriend [20M] has changed,20,F,20,M,boyfriend,1,1
LDR; bf (27M) is picking up habits I (27M) that freak me out. Feeling triggered!,27,M,27,M,bf,1,5
I [25 F] with my gf [24 F] feel bad for being insecure,25,F,24,F,gf,1,1
My [22m] girlfriend [21f] of 2 months is ghosting me.,22,M,21,F,girlfriend,1,8
Me [40M/] with my girlfriend [30/F] one year. I rescued a kitten and my girlfriend freaked out when she came home.,40,M,30,F,girlfriend,10,21
I [18M] am in the most confusing friendship with my best friend [18F],18,M,18,F,friend,2,3
I [19 M] don't know what to do about my platonic friend [19 F] of 6+ years,19,M,19,F,friend,0,1
My boyfriend (23m) and I (24f) had a big fight days later I still hardly want to talk to him,24,F,23,M,boyfriend,2,5
My boyfriend [17M] told me [17F] after a year of doing long distance that he'd rather have me as a friend,17,F,17,M,boyfriend,1,1
Me (M27) and my SO (F25) have been together for about 1.5 years. Lately the fights have been getting worse and we are on a break. Not sure if we should get back together.,27,M,25,F,so,1,1
I [17F] broke up with my two best friends [both 19M]-- don't know what to do with myself,17,F,19,M,,0,9
I [20F] feel misled by bf [25M] of 7 months about his sexual health. Not sure if this is normal or how to proceed.,20,F,25,M,bf,1,1
Me (M27) and my SO (F25) have been together for about 1.5 years. Lately the fights have been getting worse and we are on a break. Not sure if we should get back together.,27,M,25,F,so,1,2
Me [24/F] with my BF [27 M] is he playing dumb or am I overreacting?,24,F,27,M,bf,4,13
My boyfriend [17M] of one year told me [17F] that he wanted to tone down our long distance relationship inept something more like a friendship. I'm not sure what to do,17,F,17,M,boyfriend,1,0
Me [20 F] with my boyfriend [25 M] of 7 months. I feel like he misled me about his sexual health not sure if this is normal or how to feel about it / proceed.,20,F,25,M,boyfriend,45,25
I [28M] don't know if I want to be with my girlfriend [25F] of three yeara,28,M,25,F,girlfriend,0,4
Me (25F) with bf (26M) of 5 yrs. He wants to propose with his late aunts engagement ring. Am I wrong in not wanting this?,25,F,26,M,bf,1,1
I (27M) had on night stand with ex a month into new relationship with (27F). Need to end?,27,M,27,F,,2,21
Me (25F) with bf (26M) of 5 yrs. He wants to propose with his late aunts engagement ring. Am I wrong in not wanting this?,25,F,26,M,bf,15,22
Me [25 M] have a crush on my coworker[25 F] and im having a difficult time asking her out.,25,M,25,F,crush,15,19
Is there already an issue with boundaries in my [30/F] month-long relationship with this guy [30/M]?,30,F,30,M,guy,5,18
Is it ok for me [M30] to date someone [F25] even though I'm not looking for a long term relationship? When should I tell them I only want short term? Am I bad person?,30,M,25,F,,2,5
My [24 F] ex-boyfriend [23 M] wants to meet up and I'm having a lot of cognitive dissonance,24,F,23,M,boyfriend,2,7
My (22F) boyfriend (21M) blames me for us not getting along after I tell him that something hurts my feelings,22,F,21,M,boyfriend,1,1
Me [25 M] with my girlfriend [18 F] dating for 3 months I need advice for dating an 18 year old girl.,25,M,18,F,girlfriend,1,6
Me [35 M] went on a date with a woman[35f] It was the most amazing weekend for both of us we planned the next date she's now put on the brakes. Not sure how to proceed. Need advice.,35,M,35,F,,45,22
I[23F] found out my rich BF[39M] of 3 months is married. He used me left me w/o money or home do I tell his oblivious wife??,23,F,39,M,bf,2,23
My ex[f29] broke up with me[m29] 2 months ago after 2 years of dating saying she didn't think our relationship was progressing we talked about getting married.,29,M,29,F,,1,1
I'm [22M] having trouble with my girlfriend's [22F] past.,22,M,22,F,,1,1
I [20F] don't love my fiancee [30M] who I've veen with for over a year anymore and it's complicated. What do I do?,20,F,30,M,,19,29
Girlfriend [22F] jealous of me [23M] meeting 1-on-1 my female friends,23,M,22,F,girlfriend,1,1
Me [23 M] with my [24 F] 7 months Breakup on vacation.,23,M,24,F,,1,5
My (22F) boyfriend (21M) gets angry and thinks I am nagging at him after I tell him that what he is doing is hurting my feelings,22,F,21,M,boyfriend,4,10
My ex[f29] broke up with me[m29] 2 months ago after 2 years of dating saying she didn't think our relationship was progressing we talked about getting married,29,M,29,F,,1,1
Fiancé [25M] lacks respect for me [25F] and is a massive instigator.,25,F,25,M,fiancé,130,121
Girlfriend [23F] is jealous of me [23M] meeting my female friend,23,M,23,F,girlfriend,0,19
My ex[f29] broke up with me[m29] 2 months ago after dating for 2 years saying that she didn't think our relationship was progression when we had conversations of getting married,29,M,29,F,,1,1
Me [29 M] with my girlfriend [27 F] of 6 years miscarriage breakup,29,M,27,F,girlfriend,1,1
My [21F] boyfriend [23M] thinks I owe him sex just because we're together,21,F,23,M,boyfriend,1,1
Me [17 M] with my girlfriend [17F] 2 weeks randomly hated me?,17,M,17,F,girlfriend,1,1
Should I [17F] tell my best friend [17F] to give up on her dreams?,17,F,17,F,friend,1,7
I'm [22M] having trouble thoughts about my girlfriend's [22F] past.,22,M,22,F,,1,8
My girlfriend (20) almost cheated on me (26)...,26,,20,F,girlfriend,1,1
My ex [f29] broke up with me[m29] 2 months ago after dating for 2 years saying that she didn't think our relationship was progressing enough when we had conversations of getting married,29,M,29,F,,1,1
I [17F] think my boyfriend [19M] is using me,17,F,19,M,boyfriend,175,110
I [16F] was at my boyfriends [16M] house for the night due to really bad weather. My friends are giving me grief for not sleeping with him.,16,F,16,M,,1,9
I[20F] was cheated on by my long distance boyfriend[20M] of a year and a half multiple times and told a few days before I was moving to bridge the gap,20,F,20,M,boyfriend,2,10
I (23F) want to tell my bf (23M) about certain things that make me feel insecure about our relationship but wary of seeming crazy/overreacting,23,F,23,M,bf,1,3
I [20M] broke up on "good terms" with my gf [20F] of 2 years.,20,M,20,F,gf,1,1
Me [20 F] with my ex boyfriend [22 M] of 1.5 years he was abusive we broke up he owned up to his abuse in full and we want to eventually date again. But we are not sure how people treat each other in a healthy relationship?,20,F,22,M,boyfriend,112,90
Me [39 M] with my Girlfriend [34 F] of 6 months Having trouble with her emotions,39,M,34,F,girlfriend,2,1
My ex [f29] broke up with me[m29] 2 months ago after dating for 2 years saying that she didn't think our relationship was progressing enough when we had conversations of getting married. Don't know how to deal with it.,29,M,29,F,,1,1
I [23M] am in a relationship [23F] for seven years. I've kissed another girl loved it and know I have to break up be she doesn't want me to.,23,M,23,F,,6,21
I [14F] just found out my stepfather[41M] may have cancer.,14,F,41,M,,3,5
My ex [f29] broke up with me[m29] 2 months ago after dating for 2 years saying that she didn't think our relationship was progressing enough when we had conversations of getting married. Don't know how to deal with it,29,M,29,F,,3,7
Me [22F] with my ex roommate/friend [19F]; feeling alone and confused about the situation,22,F,19,F,friend,2,2
My wife (f33) wants me (m34) to quit my job after finding out that my coworkers sleep around.,34,M,33,F,wife,1152,346
Me [24F] saw my boyfriend [34M] delete pictures that looked like nudes on his phone,24,F,34,M,boyfriend,1,11
My(22F) neurotic step mom(40sF) filmed me having a mental break down and I'm scared she is going to blackmail me with it/show more people.,22,F,40,F,mom,2,6
My [26F] ex-Boyfriend [26M] is telling people that I had broke up with him ‘suddenly’ and ‘for no reason’.,26,F,26,M,boyfriend,1,1
I [M24] can't trust my girlfriend [F23],24,M,23,F,girlfriend,1,1
My best friend (and ex) [27F] has started dating someone else and I [27M] am struggling with sorrow and lack of confidence following it.,27,M,,,friend,3,14
I [M24] can't trust my girlfriend [F23],24,M,23,F,girlfriend,1,17
I (18M) am dating a (17F) for 3 years and had to stop talking with a friend because of her.,18,M,17,F,friend,1,7
Me [24M] with my dysfunctional family [60M 56F 22F],24,M,60,M,,1,0
I [32 M] recently discovered that my ex [32 F] of 12 years ago got married. Trying to understand my feelings and to figure out if I ever really moved on or not.,32,M,32,F,,3,15
I [18M] am in the most confusing friendship with my best friend [18F],18,M,18,F,friend,2,3
Not sure how my [19F] best friend [19M] feels about me,19,F,19,M,friend,1,10
I 25(F) want a marriage my SO 27(M) of 6 years wants a wedding.,,F,,M,,1,21
I[M24] need to have an uncomfortable conversation with my significant other[F24] about ED,24,M,24,F,,1,12
[Update] I [28 M] probably have herpes (genital just got checked today). [30F] is a new girl I've really hit it off with. Obviously I need to tell her- call before our next date or wait till I can tell her face-to-face?,28,M,,F,girl,26,3
Don't know if or how to break up with my [24F] boyfriend [23M],24,F,23,M,boyfriend,6,10
I [24F] just found out my boyfriend[27 M] of 6 years cheated for the first year of our relationship. I don't know how to feel/what to do...,24,F,27,M,boyfriend,1,1
Me [26 F] with my BF [27 M] 1.7yrs thinking of ending it but want to do it respectfully,26,F,27,M,bf,1,7
I am [30 F] jealous of my husband's [31 M] beard Husband gives me ultimatum get pregnant and then he'll cut the beard.,30,F,31,M,,1,11
A close friend [19/F] of mine is involved in a very unhealthy relationship with another close friend [19/M] of mine.,19,M,19,F,friend,1,1
He [23M] texts me [24F] constantly but never anything meaningful,24,F,23,M,,1,4
Gf[19f] and I[19m] have dated for 3 months. I don't mind waiting for sex but I have no idea when we'll have it,19,M,19,F,gf,2,9
Me [29 M] with girl I was seeing [28 F] 2 months Broke things off...angry over Social Media now,29,M,28,F,girl,1,15
My friend [25m] is being kind of a dick. Should I [22F] confront him?,22,F,25,M,friend,1,4
I[20F] hate my ex [20M].,20,F,20,M,,0,1
Me [25F] with my boyfriend [33M] of 2 months. We both work as servers. A female college sports team came in and he flirted like crazy with them in front of me. He says it was for tips and obviously nothing more since they were just traveling through. I'm just mad.,25,F,33,M,boyfriend,22,22
Should I (19m) not chase after distancing (18f) girlfriend ?,19,M,18,F,girlfriend,2,13
Me [22F] with my SO [25M] of 4 months. He is gentle and the first man to STAY but I'm addicted to men who LEAVE.,22,F,25,M,so,1,12
Me [26M] with my ex [24F] stop being together but three months after I still think about being in a relationship with her again,26,M,24,F,,1,1
I [24F] am not sure what I want from my relationship. Do I break up with my boyfriend [29M]?,24,F,29,M,boyfriend,1,2
I (26F) want more tattoos but my husband (25M) hates them.,26,F,25,M,husband,1,1
My [17M] Girlfriend [16F] always posts on Snapchat asking people to hit her up or facetime,17,M,16,F,girlfriend,2,2
My [22F] best friend [20F] recently entered a relationship and I am terrified of bothering her as well as our friendship changing.,22,F,20,F,friend,1,2
I (26F) want more tattoos but my husband (25M) hates them.,26,F,25,M,husband,149,217
My [23F] boyfriend [28M] doesn't ever get enough sleep - don't know how to help him without nagging,23,F,28,M,boyfriend,1,5
Me [20 M] with my girlfriend [20 F] of 9 months saw something I shouldn't have on her phone how do I approach the subject?,20,M,20,F,girlfriend,3,7
My [23F] boyfriend [25M] of 3 years doesn't seem to have much interest in sex anymore.,23,F,25,M,boyfriend,1,1
I [24/F] get so angry at my wife [30 trans] and I don't know what to do anymore,24,F,30,F,wife,15,19
My [19M] girlfriend [20F] wants to see my penis but I'm scared,19,M,20,F,girlfriend,1,8
Yesterday [20F] I broke up with my abusive ex [27M] after he had a delusional breakdown and I don't know what to do,20,F,27,M,,2,5
I (27F) was offered a job within my company for small raise current management team (40s/50s F) asking me to stay for nearly same pay rate. Is there a way to ask for more $$ without making it weird?,27,F,40,F,,2,2
My "girlfriend" [17F] of about a month and a half broke up with me [17M] yesterday and admitted to having feelings for my best friend [17M],17,M,17,M,friend,6,6
Me [32F] with my parents [61M/60F] their bad decisions starting to weigh on my husband and me not sure how to help,32,F,61,M,husband,26,18
Not sure how/when to break up w my (24f) boyfriend (31m),24,F,31,M,boyfriend,2,5
Please help me [24M] understand my ex's [24F] dishonesty and lack of clarity.,24,M,24,F,,1,20
Me [23F] with my bf[24 M] of about 1 year feel like I'm not asking a lot but also may be being unfair. Am I making a mistake thinking of breaking up?,23,F,24,M,bf,1,1
My SO [20M] said that he hasn't wanted me [22F] recently and I just don't know what to do.,22,F,20,M,so,1,0
Me [23F] with my boyfriend [24 M] of 4 years he refuses to tidy up.,23,F,24,M,boyfriend,1,5
Me [24 M] with my crush [22 F] of 7 years finally are taking things serious but..,24,M,22,F,crush,1,1
I found out my [24M] girlfriend [25F] may have slept with a guy that she didn’t tell me about she said they just kissed,24,M,25,F,girlfriend,1,3
Me [23F] with my bf [24 M] of about 1 year strongly considering breaking up,23,F,24,M,bf,1,4
I (31f) started dating someone (33m) the same day I broke up with my ex and it's not going so well,31,F,33,M,so,2,10
Me [22 F] with a guy I met [28 M] a few months ago,22,F,28,M,guy,1,1
Me [24 M] with my crush of 7 years [22 F]  finally are trying to be serious..,24,M,22,F,crush,1,5
Me [20 M] needs better communication with my stepmom [42/F] because she seems to only care about herself,20,M,42,F,,3,26
Me [27F] with my friend [27M] have been friends for about a year starting to develop feelings friend is in a relationship.,27,F,27,M,friend,0,4
My SO [21M] said that he hasn't wanted me [22F] recently and I just don't know what to do,22,F,21,M,so,1,1
I (25m) have a huge crush on a coworker. That my (24f) girlfriend wouldn't like if she knew.,25,M,24,F,crush,1,1
I [23m] have been seeing prostitutes my sister [27f] found out and now I'm extremely ashamed and worried my parents might find out.,23,M,27,F,sister,34,49
I've [17m] been an asshole to my [16f] girlfriend need help ASAP,17,M,16,F,,0,10
I [23 F] want to open up to my boyfriend [25M] about my retroactive jealousy but I'm too ashamed to,23,F,25,M,boyfriend,1,1
Me [24 M] and jealousy with [21 F] girlfriend of 6 months,24,M,21,F,girlfriend,2,3
My friend [14F] thinks I [14M] like her even though we A. aren't dating B. haven't made attempts to date and C. Her parents are super strict and would never let her go on a date.,14,M,14,F,friend,1,1
My [21F] roommate/best friend [22F] is insensitive when I'm sick,21,F,22,F,friend,2,3
Husband [33/M] won't open up after a string of misfortunes i [35/F] am worried his resilience is at an end but can't get him to talk too much about it.,35,F,33,M,husband,0,5
I [25M] have gotten caught up in the beginnings of an emotional affair my [26F] gf of 3 years has no idea. Not sure how to sort out my feelings?,25,M,26,F,gf,1,3
My (30 F) husband (29 M) always hates all my gifts. He turns 30 in a few days and says I ruined his birthday.,30,F,29,M,husband,74,90
Long distance and family drama are making my [28 M] relationship with my gf [25 F] extremely difficult,28,M,25,F,gf,1,0
My [21M] girlfriend [21F] always wants me home when she wants me to be and gets silly when I don't.,21,M,21,F,girlfriend,1,11
**TL;DR**My friend [14F] thinks I [14M] still like her. How do I tell I just want to be good friends?,14,M,14,F,friend,1,1
Am I [30M] a jerk because I expected to have sex on a special night with my gf [28F] but was rejected?,30,M,28,F,gf,9,37
Me [27F] with my fiance[28M] - he's struggling while finishing his PhD and I'm just struggling.,27,F,28,M,fiance,18,8
I (28M) have a crush on a coworker (28F) but having trouble talking to her,28,M,28,F,crush,1,1
My [25F] ex-boyfriend [29M] accused me of giving him an STI got tested and I'm clean and he still accused me of giving it to him.,25,F,29,M,boyfriend,10,19
I know my girlfriend [22] is to me [24]M about where she is going.,24,,22,F,girlfriend,1,3
Me [30 M] with my Wife [25 F] 7 months she is having family medical problems and I want her home.,30,M,25,F,wife,1,1
My [22 M] co-worker [24 F] thinks I asked her out. Now awkward at work.,22,M,24,F,,1,2
My (25M) father-in-law (67M) called me "negro gentleman",25,M,67,M,father-in-law,18,36
UPDATE Me [27 M] with my fiance [26 F] of 10 years 90/10 split situation,27,M,26,F,fiance,1,2
I (28M) have a crush on a coworker (28F) but having trouble talking to her,28,M,28,F,crush,1,12
How do I [19 F ] get my mom [48 ] to grow up?,19,F,48,F,mom,1,1
